time,price,BTC Qty,USDT Qty,isBuyerMaker,isBestMatch
2020-06-18 14:54:44.375,9422.15000000,0.07586900,714.84909835,True,True
2020-06-18 14:54:44.065,9422.16000000,0.02667800,251.36438448,False,True
2020-06-18 14:54:44.065,9422.15000000,0.05391200,507.96695080,False,True
2020-06-18 14:54:44.065,9422.12000000,0.00795900,74.99065308,False,True
2020-06-18 14:54:44.065,9422.01000000,0.01938200,182.61739782,False,True
2020-06-18 14:54:44.065,9422.01000000,0.80000000,7537.60800000,False,True
2020-06-18 14:54:44.065,9422.01000000,0.01672500,157.58311725,False,True
2020-06-18 14:54:44.016,9422.01000000,0.00636700,59.98993767,False,True
2020-06-18 14:54:42.720,9422.00000000,0.16665600,1570.23283200,True,True
2020-06-18 14:54:42.340,9422.00000000,0.36971000,3483.40762000,True,True
2020-06-18 14:54:41.879,9422.01000000,0.01061300,99.99579213,False,True
2020-06-18 14:54:41.806,9422.00000000,0.02154600,203.00641200,True,True
2020-06-18 14:54:41.698,9422.01000000,0.02177000,205.11715770,False,True
2020-06-18 14:54:41.600,9422.01000000,0.00941700,88.72706817,False,True
2020-06-18 14:54:41.600,9422.01000000,0.04459700,420.19337997,False,True
2020-06-18 14:54:41.483,9422.01000000,0.01072200,101.02279122,False,True
2020-06-18 14:54:40.324,9422.00000000,0.03079900,290.18817800,True,True
2020-06-18 14:54:40.234,9422.01000000,0.32589400,3070.57652694,False,True
2020-06-18 14:54:40.022,9422.01000000,0.15200000,1432.14552000,False,True
2020-06-18 14:54:40.006,9422.01000000,0.00146700,13.82208867,False,True
2020-06-18 14:54:39.142,9422.00000000,0.24868900,2343.14775800,True,True
2020-06-18 14:54:39.034,9422.00000000,0.12329700,1161.70433400,True,True
2020-06-18 14:54:38.912,9422.00000000,0.01420000,133.79240000,True,True
2020-06-18 14:54:35.317,9422.14000000,0.00454200,42.79535988,True,True
2020-06-18 14:54:35.317,9422.14000000,0.00356100,33.55224054,True,True
2020-06-18 14:54:35.317,9422.14000000,0.00475000,44.75516500,True,True
2020-06-18 14:54:35.317,9422.14000000,0.00590100,55.60004814,True,True
2020-06-18 14:54:34.610,9422.14000000,0.00329400,31.03652916,True,True
2020-06-18 14:54:34.543,9422.15000000,0.04293600,404.54943240,False,True
2020-06-18 14:54:31.187,9422.15000000,0.00441900,41.63648085,False,True
2020-06-18 14:54:30.408,9422.16000000,0.00437400,41.21252784,False,True
2020-06-18 14:54:30.252,9422.16000000,0.29309000,2761.54087440,False,True
2020-06-18 14:54:30.252,9422.09000000,0.01500000,141.33135000,False,True
2020-06-18 14:54:30.252,9422.06000000,0.01500000,141.33090000,False,True
2020-06-18 14:54:30.252,9422.05000000,0.01646200,155.10578710,False,True
2020-06-18 14:54:29.439,9422.03000000,0.04395000,414.09821850,True,True
2020-06-18 14:54:29.337,9422.03000000,0.00202200,19.05134466,True,True
2020-06-18 14:54:29.333,9422.16000000,0.05844500,550.67814120,False,True
2020-06-18 14:54:28.796,9422.16000000,0.00263000,24.78028080,False,True
2020-06-18 14:54:28.693,9422.16000000,0.03299300,310.86532488,False,True
2020-06-18 14:54:28.277,9422.12000000,0.05032000,474.12107840,False,True
2020-06-18 14:54:28.174,9422.12000000,0.00815900,76.87507708,False,True
2020-06-18 14:54:28.174,9422.12000000,0.04664100,439.45709892,False,True
2020-06-18 14:54:28.075,9422.17000000,0.05140000,484.29953800,False,True
2020-06-18 14:54:27.968,9422.17000000,0.04708000,443.59576360,False,True
2020-06-18 14:54:27.862,9422.17000000,0.05224000,492.21416080,False,True
2020-06-18 14:54:27.759,9422.17000000,0.05224000,492.21416080,False,True
2020-06-18 14:54:27.563,9422.31000000,0.00116700,10.99583577,True,True
2020-06-18 14:54:26.721,9422.32000000,0.10612900,999.98139928,False,True
2020-06-18 14:54:25.186,9422.32000000,0.00200000,18.84464000,False,True
2020-06-18 14:54:25.037,9422.31000000,0.02968200,279.67300542,True,True
2020-06-18 14:54:24.840,9422.32000000,0.00315900,29.76510888,False,True
2020-06-18 14:54:24.608,9422.32000000,0.01098100,103.46649592,False,True
2020-06-18 14:54:24.608,9422.24000000,0.01500000,141.33360000,False,True
2020-06-18 14:54:24.608,9422.20000000,0.00492100,46.36664620,False,True
2020-06-18 14:54:24.568,9422.20000000,0.00208000,19.59817600,False,True
2020-06-18 14:54:24.453,9422.19000000,0.00433100,40.80750489,False,True
2020-06-18 14:54:24.453,9422.17000000,0.04612000,434.55048040,False,True
2020-06-18 14:54:24.453,9422.20000000,0.00799900,75.36817780,False,True
2020-06-18 14:54:24.453,9422.17000000,0.01453500,136.95124095,False,True
2020-06-18 14:54:22.723,9422.17000000,0.03700000,348.62029000,False,True
2020-06-18 14:54:21.150,9422.17000000,0.00000700,0.06595519,True,True
2020-06-18 14:54:21.150,9422.16000000,0.00499300,47.04484488,True,True
2020-06-18 14:54:21.100,9422.18000000,0.00992100,93.47744778,False,True
2020-06-18 14:54:21.035,9422.17000000,0.02153300,202.88758661,True,True
2020-06-18 14:54:20.939,9422.17000000,0.00530300,49.96576751,True,True
2020-06-18 14:54:20.810,9422.18000000,0.00512400,48.27925032,False,True
2020-06-18 14:54:20.261,9422.17000000,0.00181300,17.08239421,True,True
2020-06-18 14:54:20.029,9422.18000000,0.04030000,379.71385400,True,True
2020-06-18 14:54:19.237,9422.01000000,0.01897700,178.80148377,False,True
2020-06-18 14:54:18.878,9422.01000000,0.02839300,267.51912993,False,True
2020-06-18 14:54:18.878,9422.01000000,0.04445300,418.83661053,False,True
2020-06-18 14:54:18.400,9422.00000000,0.00581200,54.76066400,True,True
2020-06-18 14:54:17.031,9422.00000000,0.00501700,47.27017400,True,True
2020-06-18 14:54:16.368,9422.00000000,0.00133200,12.55010400,True,True
2020-06-18 14:54:15.729,9422.00000000,0.00584000,55.02448000,True,True
2020-06-18 14:54:15.620,9422.00000000,0.00335800,31.63907600,True,True
2020-06-18 14:54:15.516,9422.00000000,0.00407600,38.40407200,True,True
2020-06-18 14:54:15.412,9422.00000000,0.00208000,19.59776000,True,True
2020-06-18 14:54:15.307,9422.00000000,0.00250000,23.55500000,True,True
2020-06-18 14:54:15.203,9422.00000000,0.00127800,12.04131600,True,True
2020-06-18 14:54:15.107,9422.00000000,0.00718100,67.65938200,True,True
2020-06-18 14:54:15.003,9422.00000000,0.00250000,23.55500000,True,True
2020-06-18 14:54:14.892,9422.00000000,0.00458000,43.15276000,True,True
2020-06-18 14:54:14.788,9422.00000000,0.00250000,23.55500000,True,True
2020-06-18 14:54:14.680,9422.00000000,0.00369700,34.83313400,True,True
2020-06-18 14:54:14.581,9422.00000000,0.00208000,19.59776000,True,True
2020-06-18 14:54:14.483,9422.00000000,0.00250000,23.55500000,True,True
2020-06-18 14:54:14.379,9422.00000000,0.00250000,23.55500000,True,True
2020-06-18 14:54:14.333,9420.04000000,0.00367700,34.63748708,False,True
2020-06-18 14:54:14.333,9420.64000000,6.35147800,59834.98770592,False,True
2020-06-18 14:54:14.333,9420.04000000,0.02000000,188.40080000,False,True
2020-06-18 14:54:14.333,9420.11000000,0.00419500,39.51736145,False,True
2020-06-18 14:54:14.333,9420.04000000,0.00327800,30.87889112,False,True
2020-06-18 14:54:14.333,9421.98000000,0.26213400,2469.82130532,False,True
2020-06-18 14:54:14.333,9420.57000000,0.00687600,64.77583932,False,True
2020-06-18 14:54:14.333,9420.57000000,0.01649800,155.42056386,False,True
2020-06-18 14:54:13.303,9420.03000000,0.03316500,312.41529495,True,True
2020-06-18 14:54:11.396,9419.92000000,0.00851100,80.17293912,False,True
2020-06-18 14:54:11.396,9419.91000000,0.00263500,24.82146285,False,True
2020-06-18 14:54:11.217,9419.72000000,0.01264100,119.07468052,True,True
2020-06-18 14:54:11.018,9419.72000000,0.34521800,3251.85689896,True,True
2020-06-18 14:54:11.015,9419.91000000,0.00342900,32.30087139,False,True
2020-06-18 14:54:10.879,9419.96000000,0.05312100,500.39769516,True,True
2020-06-18 14:54:10.879,9419.71000000,0.13200700,1243.46765797,True,True
2020-06-18 14:54:10.879,9419.96000000,0.11900000,1120.97524000,True,True
2020-06-18 14:54:09.249,9419.80000000,0.00459700,43.30282060,True,True
2020-06-18 14:54:08.248,9419.71000000,0.11996300,1130.01667073,True,True
2020-06-18 14:54:08.248,9419.96000000,0.04242100,399.60412316,True,True
2020-06-18 14:54:08.248,9420.03000000,0.01594600,150.21179838,True,True
2020-06-18 14:54:05.414,9420.03000000,0.00111200,10.47507336,True,True
2020-06-18 14:54:04.734,9420.04000000,0.00966200,91.01642648,False,True
2020-06-18 14:54:04.706,9420.03000000,0.03143400,296.10922302,True,True
2020-06-18 14:54:04.706,9420.11000000,0.00966200,91.01710282,True,True
2020-06-18 14:54:03.732,9420.11000000,0.00162000,15.26057820,True,True
2020-06-18 14:54:03.650,9420.11000000,0.00703200,66.24221352,True,True
2020-06-18 14:54:03.650,9420.11000000,0.00262800,24.75604908,True,True
2020-06-18 14:54:02.727,9420.60000000,0.00966200,91.02183720,False,True
2020-06-18 14:54:02.590,9420.11000000,0.04327500,407.65526025,True,True
2020-06-18 14:54:00.775,9420.13000000,0.00191700,18.05838921,True,True
2020-06-18 14:54:00.453,9420.62000000,0.02390100,225.16223862,False,True
2020-06-18 14:54:00.453,9420.62000000,0.00633500,59.67962770,False,True
2020-06-18 14:54:00.453,9420.62000000,0.02257800,212.69875836,False,True
2020-06-18 14:54:00.453,9420.64000000,0.05718600,538.72871904,False,True
2020-06-18 14:54:00.212,9420.62000000,0.32072800,3021.45661136,False,True
2020-06-18 14:53:59.656,9420.61000000,0.16332100,1538.58344581,False,True
2020-06-18 14:53:58.190,9420.03000000,0.02320800,218.62005624,False,True
2020-06-18 14:53:57.622,9420.03000000,0.00297800,28.05284934,False,True
2020-06-18 14:53:57.551,9419.96000000,0.01070000,100.79357200,True,True
2020-06-18 14:53:57.319,9419.88000000,0.05154700,485.56655436,True,True
